CHALLANGE PRICE REPORT
REQ_ENTER_DATE,RATE_ENTER_DATE,REQUEST_NO,SOURCE_BRANCH,SOURCE_BRANCH_NAME,DESTINATION_BRANCH,DESTINATION_BRANCH_NAME,VENDOR_CODE,VENDOR_OWNER_NAME,VENDOR_TRANSPORT_NAME,VENDOR_BID,CHALLENGE_PRICE,CHALLENGE_FLAG,HIRING_NO,HIRING_AMOUNT,HIRED_VENDOR_CODE,HIRED_VENDOR_OWNER_NAME,HIRED_VENDOR_TRANSPORT_NAME
29-JAN-26,29-JAN-26,21362514000086,2136,AMAZON MUMBAI,511,BANGLORE HUB-KARNATAKA,21170000457,NARENDER,LUCKY LOGISTIC TRANSPORT,70000,69000,Accept,69292515048926,69000,21170000457,NARENDER,LUCKY LOGISTIC TRANSPORT
29-JAN-26,29-JAN-26,61202514002635,6697,BHARTI AIRTEL-FARRUK NAGAR,1342,JAMALPUR-HARYANA,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER,5000,4000,Accept,69292515049118,4000,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER
29-JAN-26,29-JAN-26,13932514001187,1393,KHARKHODA  SONIPAT,1701,JAIPUR-RAJASTHAN,64870000839,,Delhi jaipur road lines,15000,14000,Accept,69292515048797,14000,64870000839,,Delhi jaipur road lines
29-JAN-26,30-JAN-26,13422514000577,1342,JAMALPUR-HARYANA,3302,KASHIPUR-UTTRAKHAND,13900000366,,PUNJAB HIMACHAL UTTRANCHAL ROADLINES,13500,13500,Accept,69292515048701,13500,13900000366,,PUNJAB HIMACHAL UTTRANCHAL ROADLINES
30-JAN-26,30-JAN-26,1032514000428,103,AMBALA HUB-HARYANA,1105,MOHALI-PUNJAB,64870001402,,LS container service,13000,12000,Accept,69292515049676,12000,64870001402,,LS container service
30-JAN-26,30-JAN-26,5112514002143,529,BIDADI KARNATAKA,2501,NAGPUR,5040000220,SATYANARYAN SHARMA,SONU AUTO CARRIER,37000,36500,Accept,69292515048859,36500,5040000220,SATYANARYAN SHARMA,SONU AUTO CARRIER
30-JAN-26,30-JAN-26,21172514002147,2117,MUMBAI HUB-MAHARASTRA,312,ANAND-GUJARAT,64870000263,,Sandeep Roadlines,18000,17500,Accept,69292515048794,17500,64870000263,,Sandeep Roadlines
30-JAN-26,30-JAN-26,13422514000579,1342,JAMALPUR-HARYANA,1920,LUDHIANA HUB,64870002932,vinod,Kranti logistics Pvt Ltd,24500,23000,Accept,69292515048766,23000,64870002932,vinod,Kranti logistics Pvt Ltd
30-JAN-26,30-JAN-26,1032514000431,103,AMBALA HUB-HARYANA,4107,CUTTACK-ORRISA,64870002845,,SIMNANI ROAD CARRIER,90000,90000,Accept,69292515048841,90000,64870002845,,SIMNANI ROAD CARRIER
30-JAN-26,30-JAN-26,3292514000070,329,BECHARAJI,511,BANGLORE HUB-KARNATAKA,13900000936,QUICK DIGITAL TECHNOLOGIES PVT. LTD.,QUICK DIGITAL TECHNOLOGIES PVT. LTD.,80000,77000,Accept,69292515048758,77000,13900000936,QUICK DIGITAL TECHNOLOGIES PVT. LTD.,QUICK DIGITAL TECHNOLOGIES PVT. LTD.
30-JAN-26,30-JAN-26,25012514001955,2501,NAGPUR,1105,MOHALI-PUNJAB,64870000133,Can Pack Logistics,Can Pack Logistics,52000,50000,Accept,69292515048893,50000,64870000133,Can Pack Logistics,Can Pack Logistics
30-JAN-26,30-JAN-26,1152514001755,1921,RAJPURA,1701,JAIPUR-RAJASTHAN,64870004680,,Ravi Roadline ,19000,18500,Accept,69292515048804,18500,64870004680,,Ravi Roadline 
30-JAN-26,31-JAN-26,13092514002223,1309,KUNDLI BORDER SONIPAT-HARYANA,1393,KHARKHODA  SONIPAT,64870000978,VINOD MALIK,JAI SHREE KRISHNA TEMPO SERVICES,5500,5000,Accept,69292515048945,5000,64870000978,VINOD MALIK,JAI SHREE KRISHNA TEMPO SERVICES
30-JAN-26,31-JAN-26,21042514000576,2104,VASAI MUMBAI-MAHARASTRA,1328,BINOLA HUB-HARYANA,64870003278,,Eco Trans India ,60000,59000,Accept,69292515049128,59000,64870003278,,Eco Trans India 
30-JAN-26,30-JAN-26,13092514002213,1309,KUNDLI BORDER SONIPAT-HARYANA,807,KOLKATA CENTRAL-WEST BANGAL,64870001163,RoadExpress Technology PVT. LTD.,RoadExpress Technology PVT. LTD.,77000,76000,Accept,,,,,
30-JAN-26,30-JAN-26,13382514001131,1338,HODAL HUB HARYANA,4107,CUTTACK-ORRISA,64870001871,,Varun transport services ,86000,84000,Accept,69292515048869,84000,64870001871,,Varun transport services 
30-JAN-26,30-JAN-26,1152514001757,103,AMBALA HUB-HARYANA,4002,PATNA - BIHAR,64870002845,,SIMNANI ROAD CARRIER,70000,66000,Accept,69292515048793,66000,64870002845,,SIMNANI ROAD CARRIER
30-JAN-26,30-JAN-26,13982514000116,1398,FARUKHNAGAR  HARYANA,1706,ALWAR-RAJASTHAN,64870003036,,Shree Rocky Logistics ,16500,15000,Accept,69292515048752,15000,64870003036,,Shree Rocky Logistics 
30-JAN-26,30-JAN-26,13142514000488,1351,BAHADURGARH-HARYANA,525,NARSAPURA-KARNATAKA,64870003766,,Pragati Containers Service Neemrana ,85000,84000,Accept,69292515048867,84000,64870003766,,Pragati Containers Service Neemrana 
30-JAN-26,30-JAN-26,61202514002652,6697,BHARTI AIRTEL-FARRUK NAGAR,3501,INDORE-MADHYA PRADESH,64870002932,vinod,Kranti logistics Pvt Ltd,27000,26500,Accept,69292515048805,26500,64870002932,vinod,Kranti logistics Pvt Ltd
30-JAN-26,30-JAN-26,4012514000048,401,ANKLESHWAR-GUJARAT,3003,COCHIN-KERLA,13900000936,QUICK DIGITAL TECHNOLOGIES PVT. LTD.,QUICK DIGITAL TECHNOLOGIES PVT. LTD.,128000,125000,Accept,69292515049070,125000,13900000936,QUICK DIGITAL TECHNOLOGIES PVT. LTD.,QUICK DIGITAL TECHNOLOGIES PVT. LTD.
30-JAN-26,30-JAN-26,2012514001854,201,AURANGABAD WALUJ-MAHARASTRA,1601,HYDERABAD-TELANGANA,2010000125,SHREE BALAJI TRANSPORT,SHREE BALAJI TRANSPORT,42000,40000,Accept,69292515048883,40000,2010000125,SHREE BALAJI TRANSPORT,SHREE BALAJI TRANSPORT
30-JAN-26,30-JAN-26,21172514002149,2117,MUMBAI HUB-MAHARASTRA,2605,PITHAMPUR-DELIVERY,21170000405,SANDEEP,RK GOLDEN TRANSPORT COMPANY,23000,22500,Accept,69292515048811,22500,21170000405,SANDEEP,RK GOLDEN TRANSPORT COMPANY
30-JAN-26,31-JAN-26,21042514000574,2104,VASAI MUMBAI-MAHARASTRA,1721,KESHWANA RAJASTHAN,64870000133,Can Pack Logistics,Can Pack Logistics,62000,61000,Accept,69292515048832,61000,64870000133,Can Pack Logistics,Can Pack Logistics
30-JAN-26,30-JAN-26,17352514000101,1410,MUNDKA DELHI,2125,RASYANI-RAIGAD,13900000421,LALIT KR.,SHREE KISRHNA TAMPO TRNASPORT,36000,34000,Accept,69292515048780,34000,13900000421,LALIT KR.,SHREE KISRHNA TAMPO TRNASPORT
30-JAN-26,31-JAN-26,3012514000975,301,AHMEDABAD-GUJARAT,2902,RAJKOT-GUJARAT,64870001655,,M.M. CARGO,8500,8000,Accept,69292515048919,8000,64870001655,,M.M. CARGO
30-JAN-26,30-JAN-26,5112514002142,529,BIDADI KARNATAKA,2501,NAGPUR,5040000220,SATYANARYAN SHARMA,SONU AUTO CARRIER,36500,36500,Accept,69292515048858,36500,5040000220,SATYANARYAN SHARMA,SONU AUTO CARRIER
30-JAN-26,30-JAN-26,5112514002126,509,DODDABALLAPUR-KARNATAKA,1620,TADA (SRI CITY) -ANDHRA PRADESH.,5040000217,BANJ,BANJ LOGISTICS,15000,14500,Accept,69292515048979,14500,5040000217,BANJ,BANJ LOGISTICS
30-JAN-26,30-JAN-26,12022514001809,1203,SILVASSA-GUJARAT,2203,MEERUT-UTTAR PRADESH,64870003193,,SANWARIYA GOODS CARRIERS ,90000,87000,Accept,69292515048884,87000,64870003193,,SANWARIYA GOODS CARRIERS 
30-JAN-26,30-JAN-26,13612514000080,1361,JHAJJAR-HARYANA,1701,JAIPUR-RAJASTHAN,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER,13000,12000,Accept,69292515048881,12000,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER
31-JAN-26,31-JAN-26,3012514000982,301,AHMEDABAD-GUJARAT,3101,KOLHAPUR-MAHARASTRA,64870004544,,shri shyam cargo movers ,62000,60500,Accept,69292515049217,60500,64870004544,,shri shyam cargo movers 
31-JAN-26,31-JAN-26,13932514001198,1393,KHARKHODA  SONIPAT,1701,JAIPUR-RAJASTHAN,64870000839,,Delhi jaipur road lines,15000,13500,Accept,69292515049099,13500,64870000839,,Delhi jaipur road lines
31-JAN-26,31-JAN-26,13932514001197,1393,KHARKHODA  SONIPAT,2803,RANJANGAON - MAHARASTRA,13900000724,BALAJI,SHREE BALAJI ROAD CARRIERS,53000,50500,Accept,69292515049134,50500,13900000724,BALAJI,SHREE BALAJI ROAD CARRIERS
31-JAN-26,31-JAN-26,30102514000443,3010,BAWAL-HARYANA,2404,NASIK GONDE IGATPURI-MAHARASTRA,64870002211,,GHUMI GOODS CARRIER ,45000,44000,Accept,69292515049188,44000,64870002211,,GHUMI GOODS CARRIER 
31-JAN-26,31-JAN-26,13422514000583,1342,JAMALPUR-HARYANA,523,DHARWAD-KARNATAKA,64870000133,Can Pack Logistics,Can Pack Logistics,84000,83000,Accept,69292515049062,83000,64870000133,Can Pack Logistics,Can Pack Logistics
31-JAN-26,31-JAN-26,25012514001968,2501,NAGPUR,3301,RUDRAPUR-UTTRAKHAND,64870000133,Can Pack Logistics,Can Pack Logistics,52000,50000,Accept,69292515049028,50000,64870000133,Can Pack Logistics,Can Pack Logistics
31-JAN-26,31-JAN-26,13932514001194,1393,KHARKHODA  SONIPAT,2605,PITHAMPUR-DELIVERY,64870000839,,Delhi jaipur road lines,31000,27000,Accept,69292515049192,27000,64870000839,,Delhi jaipur road lines
31-JAN-26,02-FEB-26,13702514000013,1370,SURAJPUR G.NOIDA,1352,DADRI-UTTAR PRADESH,13900000710,RAJ,RAJ BROTHERS ROADLINES,7500,3750,Accept,69292515049225,3750,13900000710,RAJ,RAJ BROTHERS ROADLINES
31-JAN-26,31-JAN-26,1152514001777,103,AMBALA HUB-HARYANA,4001,DEHRADUN-UTTRAKHAND,64870001542,,MAHADEV LOGISTICS,16000,15500,Accept,69292515049092,15500,64870001542,,MAHADEV LOGISTICS
31-JAN-26,31-JAN-26,13062514002068,1317,SAHIBABAD-UTTAR PRADESH,2117,MUMBAI HUB-MAHARASTRA,64870002256,Sharma transport Company,Sharma transport Company,72000,67000,Accept,69292515049081,67000,64870002256,Sharma transport Company,Sharma transport Company
31-JAN-26,31-JAN-26,5112514002154,511,BANGLORE HUB-KARNATAKA,2501,NAGPUR,64870003771,,quick way ,45000,37000,Accept,69292515049078,37000,64870003771,,quick way 
31-JAN-26,31-JAN-26,61202514002660,6697,BHARTI AIRTEL-FARRUK NAGAR,1701,JAIPUR-RAJASTHAN,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER,13000,12000,Accept,69292515049107,12000,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER
31-JAN-26,02-FEB-26,13222514000359,1322,MANESAR-HARYANA,809,DHULAGARH HUB KOLKATA,64870001871,,Varun transport services ,77000,77000,Accept,69292515049220,77000,64870001871,,Varun transport services 
31-JAN-26,31-JAN-26,14072514000040,1407,PATAUDA JHAJJAR - HARYANA,1905,JAMMU-JAMMU  KASHMIR,64870000054,Delhi Madras Road Carriers,Delhi Madras Road Carriers,52900,50000,Accept,69292515049076,54000,64870000054,Delhi Madras Road Carriers,Delhi Madras Road Carriers
31-JAN-26,01-FEB-26,21042514000579,2104,VASAI MUMBAI-MAHARASTRA,511,BANGLORE HUB-KARNATAKA,64870003827,PROGRESSIVE LOGISTICS,PROGRESSIVE LOGISTICS,61500,61000,Accept,69292515049361,61000,64870003827,PROGRESSIVE LOGISTICS,PROGRESSIVE LOGISTICS
31-JAN-26,31-JAN-26,13122514000528,1312,GREATER NOIDA-UTTAR PRADESH,1001,CHENNAI SVCHATRAM-TAMILNADU,13900000972,VIKASH SHARMA ATTRI,SOUTH CARGO ROADLINE,81000,81000,Accept,69292515049102,81000,13900000972,VIKASH SHARMA ATTRI,SOUTH CARGO ROADLINE
31-JAN-26,31-JAN-26,13062514002067,1398,FARUKHNAGAR  HARYANA,3010,BAWAL-HARYANA,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER,7000,6500,Accept,,,,,
31-JAN-26,31-JAN-26,1152514001773,103,AMBALA HUB-HARYANA,4002,PATNA - BIHAR,64870002845,,SIMNANI ROAD CARRIER,71500,71500,Accept,69292515049154,71500,64870002845,,SIMNANI ROAD CARRIER
31-JAN-26,31-JAN-26,13272514000139,1327,GGN HERO HONDA-HARYANA,4002,PATNA - BIHAR,64870004643,,BIPIN FREIGHT CARRIERS,64000,62500,Accept,69292515049109,62500,64870004643,,BIPIN FREIGHT CARRIERS
31-JAN-26,31-JAN-26,21172514002159,2117,MUMBAI HUB-MAHARASTRA,502,JIGNI-KARNATAKA,64870003827,PROGRESSIVE LOGISTICS,PROGRESSIVE LOGISTICS,62000,60500,Accept,69292515048987,60500,64870003827,PROGRESSIVE LOGISTICS,PROGRESSIVE LOGISTICS
31-JAN-26,31-JAN-26,61202514002661,6697,BHARTI AIRTEL-FARRUK NAGAR,1701,JAIPUR-RAJASTHAN,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER,13000,12000,Accept,69292515049096,12000,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER
31-JAN-26,31-JAN-26,12022514001819,316,UMERGAON-GUJARAT,1711,NEEMRANA-RAJASTHAN,64870002061,,SHREE KRISHNA TEMPO TRANSPORT (VAPI),43000,43000,Accept,69292515049202,43000,64870002061,,SHREE KRISHNA TEMPO TRANSPORT (VAPI)
31-JAN-26,31-JAN-26,33012514000511,3301,RUDRAPUR-UTTRAKHAND,1801,LUCKNOW-UTTAR PRADESH,64870004883,,I R C LOGISTIC ,24000,23000,Accept,69292515049169,23000,64870004883,,I R C LOGISTIC 
31-JAN-26,31-JAN-26,13062514002066,1398,FARUKHNAGAR  HARYANA,3010,BAWAL-HARYANA,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER,7000,6500,Accept,69292515049136,6500,13900001039,S.K. FREIGHT CARRIER,S.K. FREIGHT CARRIER
